poly_time,kalshi_time,poly_yes,poly_no,kalshi_yes,kalshi_no,arb_size,poly_side,kalshi_side
1729701063,1729701315,0.389,0.611,0.34,0.66,3,NO,YES
1729701063,1729701315,0.39,0.61,0.34,0.66,5,NO,YES
1729701065,1729701315,0.389,0.611,0.34,0.66,3,NO,YES
1729701069,1729701315,0.39,0.61,0.34,0.66,2,NO,YES
1729701073,1729701315,0.389,0.611,0.34,0.66,3,NO,YES
1729701075,1729701315,0.39,0.61,0.34,0.66,5,NO,YES
1729701077,1729701315,0.389,0.611,0.34,0.66,5,NO,YES
1729701079,1729701315,0.389,0.611,0.34,0.66,1,NO,YES
1729701079,1729701315,0.389,0.611,0.34,0.66,3,NO,YES
1729701081,1729701315,0.389,0.611,0.34,0.66,1,NO,YES
1729701085,1729701315,0.39,0.61,0.34,0.66,1,NO,YES
1729701091,1729701315,0.389,0.611,0.34,0.66,5,NO,YES
1729701091,1729701315,0.39,0.61,0.34,0.66,4,NO,YES
1729701099,1729701315,0.39,0.61,0.34,0.66,3,NO,YES
1729701101,1729701315,0.389,0.611,0.34,0.66,5,NO,YES
1729701101,1729701315,0.39,0.61,0.34,0.66,1,NO,YES
1729701117,1729701315,0.39,0.61,0.34,0.66,1,NO,YES
1729701117,1729701315,0.389,0.611,0.34,0.66,4,NO,YES
1729701123,1729701315,0.389,0.611,0.34,0.66,45,NO,YES
1729701137,1729701315,0.39,0.61,0.34,0.66,4,NO,YES
1729701141,1729701315,0.389,0.611,0.34,0.66,2,NO,YES
1729701145,1729701315,0.389,0.611,0.34,0.66,1,NO,YES
1729701145,1729701315,0.39,0.61,0.34,0.66,145,NO,YES
1729701239,1729701539,0.391,0.609,0.34,0.66,3,NO,YES
1729701243,1729701539,0.39,0.61,0.34,0.66,5,NO,YES
1729701243,1729701539,0.39,0.61,0.34,0.66,2,NO,YES
1729701247,1729701539,0.391,0.609,0.34,0.66,3,NO,YES
1729701249,1729701539,0.391,0.609,0.34,0.66,4,NO,YES
1729701255,1729701539,0.39,0.61,0.34,0.66,3,NO,YES
1729701255,1729701539,0.391,0.609,0.34,0.66,4,NO,YES
1729701261,1729701539,0.391,0.609,0.34,0.66,4,NO,YES
1729701261,1729701539,0.39,0.61,0.34,0.66,3,NO,YES
1729701261,1729701539,0.391,0.609,0.34,0.66,2,NO,YES
1729701261,1729701539,0.391,0.609,0.34,0.66,2,NO,YES
1729701261,1729701539,0.39,0.61,0.34,0.66,4,NO,YES
1729701263,1729701539,0.39,0.61,0.34,0.66,3,NO,YES
1729701267,1729701539,0.391,0.609,0.34,0.66,2,NO,YES
1729701269,1729701539,0.39,0.61,0.34,0.66,2,NO,YES
1729701269,1729701539,0.39,0.61,0.34,0.66,3,NO,YES
1729701273,1729701539,0.391,0.609,0.34,0.66,3,NO,YES
1729701275,1729701539,0.39,0.61,0.34,0.66,2,NO,YES
1729701277,1729701539,0.39,0.61,0.34,0.66,4,NO,YES
1729701517,1729701817,0.389,0.611,0.34,0.66,5,NO,YES
1729701523,1729701817,0.391,0.609,0.34,0.66,5,NO,YES
1729701527,1729701817,0.391,0.609,0.34,0.66,3,NO,YES
1729701531,1729701817,0.391,0.609,0.34,0.66,3,NO,YES
1729701533,1729701817,0.391,0.609,0.34,0.66,5,NO,YES
1729701533,1729701817,0.389,0.611,0.34,0.66,4,NO,YES
1729701537,1729701817,0.391,0.609,0.34,0.66,3,NO,YES
1729701541,1729701817,0.389,0.611,0.34,0.66,4,NO,YES
1729701545,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701549,1729701817,0.389,0.611,0.34,0.66,5,NO,YES
1729701551,1729701817,0.389,0.611,0.34,0.66,5,NO,YES
1729701553,1729701817,0.391,0.609,0.34,0.66,4,NO,YES
1729701559,1729701817,0.391,0.609,0.34,0.66,5,NO,YES
1729701561,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701565,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701567,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701571,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701571,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701575,1729701817,0.389,0.611,0.34,0.66,2,NO,YES
1729701579,1729701817,0.389,0.611,0.34,0.66,2,NO,YES
1729701581,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701581,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701583,1729701817,0.391,0.609,0.34,0.66,4,NO,YES
1729701587,1729701817,0.389,0.611,0.34,0.66,2,NO,YES
1729701587,1729701817,0.389,0.611,0.34,0.66,2,NO,YES
1729701589,1729701817,0.391,0.609,0.34,0.66,5,NO,YES
1729701591,1729701817,0.389,0.611,0.34,0.66,5,NO,YES
1729701599,1729701817,0.391,0.609,0.34,0.66,4,NO,YES
1729701599,1729701817,0.391,0.609,0.34,0.66,3,NO,YES
1729701603,1729701817,0.389,0.611,0.34,0.66,3,NO,YES
1729701605,1729701817,0.391,0.609,0.34,0.66,2,NO,YES
1729701607,1729701817,0.389,0.611,0.34,0.66,1,NO,YES
1729702011,1729702311,0.389,0.611,0.34,0.66,2,NO,YES
1729702011,1729702311,0.391,0.609,0.34,0.66,2,NO,YES
1729702017,1729702311,0.391,0.609,0.34,0.66,2,NO,YES
1729702017,1729702311,0.389,0.611,0.34,0.66,1,NO,YES
1729702019,1729702311,0.389,0.611,0.34,0.66,22,NO,YES
1729702019,1729702315,0.389,0.611,0.34,0.66,147,NO,YES
1729702041,1729702335,0.39,0.61,0.34,0.66,4,NO,YES
1729702041,1729702335,0.39,0.61,0.34,0.66,4,NO,YES
1729702043,1729702335,0.389,0.611,0.34,0.66,3,NO,YES
1729702049,1729702335,0.39,0.61,0.34,0.66,2,NO,YES
1729702053,1729702335,0.39,0.61,0.34,0.66,428,NO,YES
1729702433,1729702728,0.39,0.61,0.34,0.66,2,NO,YES
1729702445,1729702728,0.389,0.611,0.34,0.66,1,NO,YES
1729702451,1729702728,0.39,0.61,0.34,0.66,3,NO,YES
1729702453,1729702728,0.389,0.611,0.34,0.66,65,NO,YES
1729702465,1729702728,0.39,0.61,0.34,0.66,1,NO,YES
1729702467,1729702728,0.389,0.611,0.34,0.66,2,NO,YES
1729702473,1729702728,0.39,0.61,0.34,0.66,4,NO,YES
1729702479,1729702728,0.389,0.611,0.34,0.66,1,NO,YES
1729702487,1729702728,0.389,0.611,0.34,0.66,68,NO,YES
1729703243,1729703535,0.386,0.614,0.34,0.66,2,NO,YES
1729703243,1729703535,0.386,0.614,0.34,0.66,1,NO,YES
1729703243,1729703535,0.386,0.614,0.34,0.66,2,NO,YES
1729703249,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703249,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703249,1729703535,0.386,0.614,0.34,0.66,1,NO,YES
1729703253,1729703535,0.389,0.611,0.34,0.66,2,NO,YES
1729703255,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703267,1729703535,0.386,0.614,0.34,0.66,2,NO,YES
1729703273,1729703535,0.386,0.614,0.34,0.66,2,NO,YES
1729703273,1729703535,0.389,0.611,0.34,0.66,1,NO,YES
1729703275,1729703535,0.386,0.614,0.34,0.66,2,NO,YES
1729703277,1729703535,0.389,0.611,0.34,0.66,1,NO,YES
1729703283,1729703535,0.386,0.614,0.34,0.66,2,NO,YES
1729703287,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703289,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703299,1729703535,0.389,0.611,0.34,0.66,2,NO,YES
1729703305,1729703535,0.389,0.611,0.34,0.66,2,NO,YES
1729703307,1729703535,0.389,0.611,0.34,0.66,2,NO,YES
1729703311,1729703535,0.389,0.611,0.34,0.66,5,NO,YES
1729703317,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703329,1729703535,0.386,0.614,0.34,0.66,5,NO,YES
1729703335,1729703535,0.386,0.614,0.34,0.66,1,NO,YES
1729703343,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703345,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703347,1729703535,0.386,0.614,0.34,0.66,1,NO,YES
1729703347,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703367,1729703535,0.389,0.611,0.34,0.66,1,NO,YES
1729703369,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703369,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703371,1729703535,0.389,0.611,0.34,0.66,4,NO,YES
1729703371,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703375,1729703535,0.389,0.611,0.34,0.66,5,NO,YES
1729703375,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703377,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703379,1729703535,0.389,0.611,0.34,0.66,1,NO,YES
1729703379,1729703535,0.389,0.611,0.34,0.66,5,NO,YES
1729703381,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703385,1729703535,0.389,0.611,0.34,0.66,4,NO,YES
1729703387,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703391,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703395,1729703535,0.386,0.614,0.34,0.66,5,NO,YES
1729703403,1729703535,0.386,0.614,0.34,0.66,4,NO,YES
1729703407,1729703535,0.386,0.614,0.34,0.66,4,NO,YES
1729703407,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703417,1729703535,0.386,0.614,0.34,0.66,1,NO,YES
1729703419,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703425,1729703535,0.389,0.611,0.34,0.66,5,NO,YES
1729703429,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703435,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703435,1729703535,0.389,0.611,0.34,0.66,3,NO,YES
1729703437,1729703535,0.386,0.614,0.34,0.66,3,NO,YES
1729703439,1729703535,0.386,0.614,0.34,0.66,2,NO,YES
1729703441,1729703535,0.389,0.611,0.34,0.66,1,NO,YES
1729703463,1729703761,0.389,0.611,0.34,0.66,3,NO,YES
1729703469,1729703761,0.389,0.611,0.34,0.66,1,NO,YES
1729703473,1729703761,0.389,0.611,0.34,0.66,1,NO,YES
1729703475,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703493,1729703761,0.389,0.611,0.34,0.66,1,NO,YES
1729703495,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703519,1729703761,0.389,0.611,0.34,0.66,1,NO,YES
1729703523,1729703761,0.389,0.611,0.34,0.66,3,NO,YES
1729703531,1729703761,0.389,0.611,0.34,0.66,3,NO,YES
1729703531,1729703761,0.389,0.611,0.34,0.66,4,NO,YES
1729703539,1729703761,0.389,0.611,0.34,0.66,1,NO,YES
1729703543,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703553,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703561,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703563,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703563,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703567,1729703761,0.389,0.611,0.34,0.66,4,NO,YES
1729703573,1729703761,0.389,0.611,0.34,0.66,4,NO,YES
1729703573,1729703761,0.389,0.611,0.34,0.66,2,NO,YES
1729703577,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703593,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703595,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703605,1729703761,0.386,0.614,0.34,0.66,5,NO,YES
1729703605,1729703761,0.388,0.612,0.34,0.66,3,NO,YES
1729703621,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703621,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703625,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703635,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703635,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703635,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703645,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703651,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703651,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703655,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703655,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703655,1729703761,0.388,0.612,0.34,0.66,3,NO,YES
1729703655,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703657,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703659,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703663,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703673,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703675,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703679,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703691,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703693,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703693,1729703761,0.388,0.612,0.34,0.66,5,NO,YES
1729703701,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703701,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703709,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703713,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703715,1729703761,0.388,0.612,0.34,0.66,3,NO,YES
1729703715,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703715,1729703761,0.388,0.612,0.34,0.66,3,NO,YES
1729703725,1729703761,0.386,0.614,0.34,0.66,5,NO,YES
1729703725,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703729,1729703761,0.388,0.612,0.34,0.66,3,NO,YES
1729703731,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703735,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703743,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703745,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703745,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703745,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703749,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703755,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703755,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703761,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703765,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703777,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703783,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703789,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703793,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703815,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703817,1729703761,0.388,0.612,0.34,0.66,3,NO,YES
1729703819,1729703761,0.386,0.614,0.34,0.66,5,NO,YES
1729703823,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703833,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703837,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703843,1729703761,0.388,0.612,0.34,0.66,3,NO,YES
1729703847,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703859,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703869,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703871,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703879,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703881,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703895,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703901,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703913,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703915,1729703761,0.388,0.612,0.34,0.66,4,NO,YES
1729703919,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703921,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703925,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703929,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703931,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703941,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703941,1729703761,0.386,0.614,0.34,0.66,4,NO,YES
1729703949,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703949,1729703761,0.386,0.614,0.34,0.66,3,NO,YES
1729703953,1729703761,0.386,0.614,0.34,0.66,1,NO,YES
1729703957,1729703761,0.386,0.614,0.34,0.66,2,NO,YES
1729703959,1729703761,0.388,0.612,0.34,0.66,2,NO,YES
1729703961,1729703761,0.388,0.612,0.34,0.66,1,NO,YES
1729703971,1729703761,0.386,0.614,0.34,0.66,38,NO,YES
1729703971,1729703846,0.386,0.614,0.34,0.66,58,NO,YES
1729704279,1729704576,0.388,0.612,0.34,0.66,3,NO,YES
1729704515,1729704576,0.386,0.614,0.34,0.66,11,NO,YES
1729704593,1729704858,0.386,0.614,0.34,0.66,14,NO,YES
1729704593,1729704863,0.386,0.614,0.34,0.66,1176,NO,YES
1729704811,1729705082,0.386,0.614,0.34,0.66,100,NO,YES
1729704819,1729705082,0.386,0.614,0.34,0.66,1000,NO,YES
1729704921,1729705082,0.386,0.614,0.34,0.66,371,NO,YES
1729704921,1729705116,0.386,0.614,0.34,0.66,29,NO,YES
1729704921,1729705184,0.386,0.614,0.34,0.66,454,NO,YES
1729704935,1729705184,0.388,0.612,0.34,0.66,281,NO,YES
1729705245,1729705347,0.384,0.616,0.34,0.66,3,NO,YES
1729705245,1729705347,0.384,0.616,0.34,0.66,4,NO,YES
1729705249,1729705347,0.384,0.616,0.34,0.66,4,NO,YES
1729705255,1729705347,0.386,0.614,0.34,0.66,3,NO,YES
1729705271,1729705347,0.386,0.614,0.34,0.66,1,NO,YES
1729705275,1729705347,0.384,0.616,0.34,0.66,3,NO,YES
1729705281,1729705347,0.386,0.614,0.34,0.66,2,NO,YES
1729705285,1729705347,0.384,0.616,0.34,0.66,4,NO,YES
1729705301,1729705347,0.384,0.616,0.34,0.66,4,NO,YES
1729705321,1729705347,0.384,0.616,0.34,0.66,2,NO,YES
1729705325,1729705347,0.384,0.616,0.34,0.66,2,NO,YES
1729705333,1729705347,0.384,0.616,0.34,0.66,3,NO,YES
1729705347,1729705347,0.384,0.616,0.34,0.66,2,NO,YES
1729705353,1729705347,0.384,0.616,0.34,0.66,5,NO,YES
1729705355,1729705347,0.386,0.614,0.34,0.66,2,NO,YES
1729705377,1729705347,0.384,0.616,0.34,0.66,5,NO,YES
1729705383,1729705347,0.386,0.614,0.34,0.66,9,NO,YES
1729705383,1729705425,0.386,0.614,0.34,0.66,133,NO,YES
1729705879,1729706178,0.384,0.616,0.33,0.67,10,NO,YES
1729705879,1729706178,0.384,0.616,0.34,0.66,10,NO,YES
1729705879,1729706178,0.384,0.616,0.34,0.66,17,NO,YES
1729706203,1729706487,0.376,0.624,0.32,0.68,5,NO,YES
1729706205,1729706487,0.376,0.624,0.32,0.68,95,NO,YES
1729706233,1729706487,0.377,0.623,0.32,0.68,753,NO,YES
1729706233,1729706487,0.377,0.623,0.32,0.68,222,NO,YES
1729706245,1729706487,0.377,0.623,0.32,0.68,5,NO,YES
1729706283,1729706487,0.377,0.623,0.32,0.68,21,NO,YES
1729706285,1729706487,0.377,0.623,0.32,0.68,20,NO,YES
1729706291,1729706487,0.377,0.623,0.32,0.68,20,NO,YES
1729706291,1729706487,0.377,0.623,0.32,0.68,3,NO,YES
1729706293,1729706487,0.377,0.623,0.32,0.68,20,NO,YES
1729706295,1729706487,0.377,0.623,0.32,0.68,20,NO,YES
1729706297,1729706487,0.377,0.623,0.32,0.68,20,NO,YES
1729706305,1729706487,0.377,0.623,0.32,0.68,5,NO,YES
1729706305,1729706487,0.378,0.622,0.32,0.68,2,NO,YES
1729706307,1729706487,0.378,0.622,0.32,0.68,256,NO,YES
1729706319,1729706487,0.377,0.623,0.32,0.68,3,NO,YES
1729706321,1729706487,0.378,0.622,0.32,0.68,95,NO,YES
1729706327,1729706487,0.379,0.621,0.32,0.68,1140,NO,YES
1729706327,1729706487,0.379,0.621,0.32,0.68,677,NO,YES
1729706395,1729706685,0.38,0.62,0.33,0.67,221,NO,YES
1729706415,1729706685,0.378,0.622,0.33,0.67,4,NO,YES
1729706423,1729706685,0.38,0.62,0.33,0.67,2,NO,YES
1729706427,1729706685,0.38,0.62,0.33,0.67,2,NO,YES
1729706435,1729706685,0.38,0.62,0.33,0.67,3,NO,YES
1729706463,1729706685,0.378,0.622,0.33,0.67,3,NO,YES
1729706465,1729706685,0.378,0.622,0.33,0.67,3,NO,YES
1729706497,1729706685,0.378,0.622,0.33,0.67,8,NO,YES
1729706615,1729706685,0.378,0.622,0.33,0.67,2,NO,YES
1729706623,1729706685,0.384,0.616,0.33,0.67,150,NO,YES
1729706623,1729706685,0.384,0.616,0.33,0.67,602,NO,YES
1729706623,1729706685,0.384,0.616,0.33,0.67,1000,NO,YES
1729706623,1729706686,0.384,0.616,0.33,0.67,398,NO,YES
1729706623,1729706686,0.383,0.617,0.33,0.67,150,NO,YES
1729706623,1729706686,0.382,0.618,0.33,0.67,150,NO,YES
1729706623,1729706686,0.38,0.62,0.33,0.67,7,NO,YES
1729706623,1729706872,0.38,0.62,0.34,0.66,13,NO,YES
1729706623,1729706872,0.385,0.615,0.34,0.66,281,NO,YES
1729706983,1729707030,0.381,0.619,0.32,0.68,16,NO,YES
1729706983,1729707124,0.381,0.619,0.32,0.68,100,NO,YES
1729706983,1729707256,0.381,0.619,0.33,0.67,84,NO,YES
1729706983,1729707256,0.381,0.619,0.33,0.67,16,NO,YES
1729706983,1729707256,0.381,0.619,0.33,0.67,100,NO,YES
1729707005,1729707301,0.381,0.619,0.33,0.67,6,NO,YES
1729707041,1729707325,0.381,0.619,0.32,0.68,260,NO,YES
1729707171,1729707325,0.383,0.617,0.32,0.68,20,NO,YES
1729707171,1729707325,0.39,0.61,0.32,0.68,4720,NO,YES
1729707171,1729707325,0.39,0.61,0.32,0.68,280,NO,YES
1729707171,1729707325,0.39,0.61,0.32,0.68,205,NO,YES
1729707171,1729707325,0.387,0.613,0.32,0.68,615,NO,YES
1729707171,1729707325,0.387,0.613,0.32,0.68,300,NO,YES
1729707171,1729707325,0.387,0.613,0.32,0.68,85,NO,YES
1729707171,1729707325,0.386,0.614,0.32,0.68,245,NO,YES
1729707171,1729707325,0.39,0.61,0.32,0.68,4670,NO,YES
1729707171,1729707325,0.39,0.61,0.32,0.68,2179,NO,YES
1729707171,1729707325,0.39,0.61,0.32,0.68,987,NO,YES
1729707171,1729707325,0.39,0.61,0.32,0.68,15000,NO,YES
1729707171,1729707383,0.39,0.61,0.32,0.68,63,NO,YES
1729707171,1729707391,0.39,0.61,0.32,0.68,2500,NO,YES
1729707171,1729707447,0.39,0.61,0.32,0.68,200,NO,YES
1729707447,1729707702,0.402,0.598,0.32,0.68,31,NO,YES
1729707559,1729707761,0.404,0.596,0.32,0.68,61,NO,YES
1729707559,1729707761,0.404,0.596,0.32,0.68,2161,NO,YES
1729707559,1729707761,0.405,0.595,0.32,0.68,2839,NO,YES
1729707671,1729707900,0.403,0.597,0.32,0.68,4,NO,YES
1729707771,1729707972,0.404,0.596,0.33,0.67,10,NO,YES
1729707771,1729707972,0.404,0.596,0.33,0.67,17,NO,YES
1729707771,1729707972,0.404,0.596,0.33,0.67,244,NO,YES
1729707799,1729707972,0.403,0.597,0.33,0.67,500,NO,YES
1729707865,1729707972,0.403,0.597,0.33,0.67,77,NO,YES
1729707873,1729707972,0.403,0.597,0.33,0.67,77,NO,YES
1729707873,1729707972,0.403,0.597,0.33,0.67,1264,NO,YES
1729707873,1729708103,0.403,0.597,0.32,0.68,8,NO,YES
1729708085,1729708324,0.403,0.597,0.34,0.66,10,NO,YES
1729708447,1729708324,0.402,0.598,0.34,0.66,10,NO,YES
1729708535,1729708324,0.402,0.598,0.34,0.66,68,NO,YES
1729708535,1729708436,0.402,0.598,0.34,0.66,17,NO,YES
1729708535,1729708510,0.402,0.598,0.33,0.67,50,NO,YES
1729708535,1729708560,0.402,0.598,0.33,0.67,60,NO,YES
1729708535,1729708659,0.402,0.598,0.34,0.66,58,NO,YES
1729708871,1729709159,0.404,0.596,0.34,0.66,477,NO,YES
1729708877,1729709159,0.404,0.596,0.34,0.66,1995,NO,YES
1729708877,1729709159,0.404,0.596,0.34,0.66,2000,NO,YES
1729708883,1729709159,0.404,0.596,0.34,0.66,2000,NO,YES
1729709013,1729709159,0.404,0.596,0.34,0.66,555,NO,YES
1729709073,1729709159,0.404,0.596,0.34,0.66,1005,NO,YES
1729709075,1729709159,0.404,0.596,0.34,0.66,77,NO,YES
1729709075,1729709159,0.404,0.596,0.34,0.66,150,NO,YES
1729709087,1729709159,0.404,0.596,0.34,0.66,907,NO,YES
1729709087,1729709159,0.403,0.597,0.34,0.66,20,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,53115,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,1000,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,10,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,76,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,4,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,2900,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,10000,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,3,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,5000,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,100,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,78588,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,2,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,1,NO,YES
1729709157,1729709159,0.402,0.598,0.34,0.66,15,NO,YES
1729709157,1729709251,0.402,0.598,0.34,0.66,58,NO,YES
1729709157,1729709380,0.402,0.598,0.33,0.67,149,NO,YES
1729709157,1729709414,0.402,0.598,0.34,0.66,20,NO,YES
1729709157,1729709414,0.402,0.598,0.35,0.65,266,NO,YES
1729709157,1729709429,0.402,0.598,0.35,0.65,149,NO,YES
1729709295,1729709594,0.403,0.597,0.35,0.65,300,NO,YES
1729709303,1729709594,0.403,0.597,0.35,0.65,77,NO,YES
1729709303,1729709594,0.403,0.597,0.35,0.65,51,NO,YES
1729709869,1729710013,0.4,0.6,0.35,0.65,1,NO,YES
1729709869,1729710013,0.4,0.6,0.35,0.65,4,NO,YES
1729709869,1729710066,0.4,0.6,0.35,0.65,28,NO,YES
1729711119,1729710979,0.397,0.603,0.35,0.65,10,NO,YES
1729711123,1729710979,0.397,0.603,0.35,0.65,61,NO,YES
1729711123,1729710979,0.397,0.603,0.35,0.65,15,NO,YES
1729711123,1729710979,0.397,0.603,0.35,0.65,14,NO,YES
1729711427,1729711636,0.396,0.604,0.35,0.65,28,NO,YES
1729711569,1729711765,0.396,0.604,0.35,0.65,4,NO,YES
1729711597,1729711765,0.396,0.604,0.35,0.65,53,NO,YES
1729711753,1729711976,0.395,0.605,0.35,0.65,31,NO,YES
1729711785,1729711976,0.396,0.604,0.35,0.65,103,NO,YES
1729711813,1729711976,0.395,0.605,0.35,0.65,20,NO,YES
1729711813,1729711976,0.395,0.605,0.35,0.65,274,NO,YES
1729711813,1729712093,0.395,0.605,0.35,0.65,285,NO,YES
1729712379,1729712429,0.391,0.609,0.35,0.65,57,NO,YES
